,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-2.220446049250313e-16,0.8713221359710195,0.88262609489114,0.7538916804148089,0.8310423125377129,0.8831583612535918,0.6964208811368322,0.798387804050228,0.792393710024585,0.7940295545929397,0.8125063474428197,0.5056482807554286,0.8299830138729493,0.882415748840992,0.8327185883208942,0.7085949125803759,0.8624883397679747,0.7817565701251064,0.8351340085603455,0.8255143813566326,0.7058175662676089,0.772604717638756,0.7987703750727602,0.6316055933783954,0.851796086010739,0.8858613834088745,0.912460020556128,0.8239283725088041,0.7075623538999986,0.9026383848267878,0.6048271483340395,0.7475354598633335,0.8443018998645294,0.8478684897121889,0.6326896484665252,0.7885174621853565,0.7198035766833932,0.8630886702234215,0.8655600547831287,0.8878524791819347,0.7732838398062828,0.7692428308945877,0.7386489443325936,0.9063628351241011,0.7229743820636028,0.7757563447649993,0.6887963436674387,0.7233248179473026,0.9270884708761826,0.7969278311198444,0.5792369867040403,0.7920454869707695,0.8729406920728218,0.8518677344612707,0.8377693618911076,0.8097271364429699,0.8451433466490504,0.8183422787476875,0.7838578760475737,0.598065467869515,0.7970583478805714,0.8571783342458367,0.8669392000397885,0.7706105895402618,0.7134474669754481,0.7201895865501833,0.7328307287968532,0.8675020357566876,0.7797555942042176,0.8796443840805951,0.7475136284353492,0.7693879575293199,0.8133346185998327,0.8564800101975569,0.7096204966497794,0.8319568361639088,0.853441275202415,0.607473969292718,0.700591502385409,0.7621315402986699,0.8735878678407131,0.9353429884869445,0.8352666709944847,0.8188890773841846,0.8744139560480964,0.850812448953221,0.828653444127512,0.7844786474533829,0.8119069560095474,0.8168838139925226,0.7912654997764539,0.859196986634023,0.8006499888217283,0.8720721894722613,0.7415935497459651,0.7028573956855042,0.8631947514333888,0.7562995802171519,0.8812170545671437,0.8719500995567274
1,0.8713221359710195,0.0,0.7720318660919452,0.8775291457850216,0.8232513322981575,0.8262412884544396,0.8245597773690921,0.7422230563280554,0.8822797114229984,0.8303531591817624,0.7733948573628706,0.7193203196192852,0.8361857627990499,0.8604064771372194,0.8426002996470904,0.8086272781766872,0.8129112719763614,0.8158138820420479,0.7933884559276495,0.9122227979986944,0.8423981796523791,0.7796183989871218,0.7888564699675373,0.8367860403138037,0.8231658306248306,0.8678025140447579,0.8996125336928049,0.8576066438358914,0.8487319899895738,0.8853126565656607,0.8224877740327201,0.888965707007206,0.8441974195052799,0.9098924318649357,0.8791404086869962,0.8070838446883514,0.8850797626813136,0.8102871333862893,0.8717439026764611,0.8983419992715226,0.8653745719377981,0.884103330327867,0.8436043942763882,0.7915113512438026,0.8226212850145688,0.8561376699580918,0.8391207451911069,0.8251898696271921,0.9637112434295726,0.8622018520085962,0.8955545807487202,0.9041826508441801,0.79259365165696,0.9060462074360508,0.8739408689620187,0.8665463360413872,0.8375060236172737,0.8942296901092426,0.8753663636467225,0.756332406273815,0.8764120812402916,0.6821120313326872,0.8616201591061463,0.8682465202139472,0.776769401715034,0.9167664822150388,0.7281762929120343,0.8983692595905703,0.7152012317569376,0.7094129556689368,0.7395007278886649,0.8358198882961548,0.7436672063870287,0.7488873253443198,0.8387981000734519,0.9032568094883946,0.5746754049280507,0.8578304218933885,0.9015861491644713,0.8499441176277528,0.9143980369243224,0.8277812170753203,0.7552908970338523,0.8110620623906297,0.8460053360761103,0.8589691783890513,0.7949541038992293,0.8275024326525896,0.8789904600715953,0.8303561073133269,0.8014770896487051,0.8409407558492672,0.8434574117996207,0.8687240270281639,0.8444867021836548,0.8798915571947146,0.9081402822814025,0.8091645655723856,0.836998278603707,0.8921115148384289
2,0.88262609489114,0.7720318660919452,-2.220446049250313e-16,0.8442108603369006,0.7916849100837153,0.8742423571922829,0.6021055563274675,0.778088417530461,0.7754770809647291,0.9066933604243574,0.5434963671086805,0.7266735780769856,0.8530132784764257,0.8232597075009327,0.8909107132513794,0.9010867610222495,0.7948757998914284,0.9242708033010697,0.8524761866519754,0.8040040736806116,0.8464214742420154,0.8835299631357882,0.8943397499124344,0.849314111509943,0.694776041875976,0.8170785723270778,0.901365608036853,0.8152423985182505,0.8024492096013779,0.8053651790644403,0.8340591844005322,0.7399129854892698,0.7742103637867485,0.7262670086984231,0.8587716060065115,0.8615804792825641,0.8431015444633381,0.7951182028939101,0.8504905752056258,0.8706783694547712,0.8787878651546467,0.8882784782285498,0.7132650349581122,0.7332376584729193,0.701481146298529,0.8992579767620253,0.8556509475608879,0.5645283027254009,0.8248924892344959,0.6857397705973537,0.7607865695702004,0.8574778711057521,0.6600773631265584,0.7657930657758083,0.8189396207759719,0.8286720955580887,0.6832261808232231,0.7839356974749138,0.6278697487129454,0.8596560773001664,0.949091546770432,0.6916626446536116,0.7193198901939352,0.8001167004214425,0.9149601484846984,0.7977302880316592,0.8420862308044821,0.9384969404848166,0.7711859841830693,0.8050513504131512,0.8437300617503405,0.8653523455073456,0.7379554453101701,0.839059401558646,0.8330954622650326,0.8990859314947924,0.8051048816823015,0.6291861548149151,0.7874570852587591,0.8065073637418055,0.9259583499237836,0.8354731905200028,0.821907234342966,0.8030709214491606,0.8668896398401158,0.846899499321807,0.799096342913385,0.8351290711172299,0.7601389507993168,0.8546542458731988,0.8551872811603131,0.9170537366823261,0.8296312756963656,0.8821482785929654,0.8766933279003176,0.9294603233452253,0.8694630896914572,0.8092338586492053,0.8531234821474272,0.7582118782110501
3,0.7538916804148089,0.8775291457850216,0.8442108603369006,0.0,0.8309274317025648,0.835164750697541,0.7141865691771125,0.725364610401843,0.8416368634542016,0.808666049892653,0.8171342431320889,0.601554102148237,0.8406474705631324,0.7008280377245043,0.9177479445834251,0.6505525183122816,0.8478646812670836,0.9157272197696592,0.7821760121166903,0.9645514710024743,0.7653793586345297,0.793367863867063,0.8019844176404981,0.8816878452094533,0.8191628539893331,0.7169667419349006,0.9297267317046518,0.871573030410393,0.7700297472910985,0.8920758234167208,0.825257072754091,0.8711133663643277,0.700398808295352,0.8634775754619365,0.8003886616955753,0.660400736077394,0.8285125635194825,0.8969899525478644,0.8448534430154935,0.5882310325822093,0.8030096270240936,0.7792656655184167,0.7612571055998215,0.7596916921341288,0.7883312725971903,0.8051864597874963,0.857659698345731,0.7862237666599013,0.8485085196698201,0.8652831306985805,0.7956149854884809,0.6815339390874069,0.7861055272161945,0.8696391422699702,0.7323729546864102,0.8082491389543792,0.8250416268611445,0.8180010257149709,0.8337046599551569,0.7592347758610221,0.9091159444902855,0.7638840537914029,0.7550025691989827,0.8087289180702579,0.8592198373806104,0.746546948955837,0.8537163062320978,0.9271868016295642,0.6694409569411967,0.9080169876129295,0.7113094841895604,0.6905297633849428,0.8142840824104731,0.7697185921306904,0.6993764446477551,0.7257206163454164,0.7933288768353152,0.7368528238085206,0.7577338789851009,0.7228029667673892,0.7432126195585875,0.8350055402951239,0.728335227795421,0.7904900365514226,0.8360345038858846,0.8197511628929474,0.7795941698732893,0.7776091582705955,0.7827601307475458,0.8704927259736678,0.8269687440413964,0.9440202134404111,0.7892350687832898,0.7624464017459717,0.715781397238993,0.860002878675673,0.8102258883968896,0.8229191942653418,0.8676767274324867,0.8727006578678892
4,0.8310423125377129,0.8232513322981575,0.7916849100837153,0.8309274317025648,1.1102230246251565e-16,0.7350019213634477,0.697182422066809,0.8122569662871342,0.7876684377999696,0.9174705745000435,0.7563302730668336,0.8045153899679799,0.8246050638385378,0.668905547775308,0.8229538280056241,0.8141173438270592,0.8350986182426827,0.843354122662087,0.6472382357113095,0.8382061517268851,0.788356132238778,0.8466308244697711,0.8118397591068091,0.7030124505808811,0.758019034457903,0.7076316522327657,0.9416304729278809,0.803100771625741,0.8159992474697959,0.7730669406700634,0.7780715101904668,0.8287760835185237,0.8875683431142155,0.8295433374655234,0.7538867689979023,0.6911302848893393,0.7711436882612348,0.8249667756488658,0.7633120202216107,0.8951785437586626,0.8063172330342723,0.8314730320656268,0.7995061207488601,0.8077842674489242,0.7794575363803214,0.774956045629411,0.9083300165836903,0.763310250354877,0.8288545508855223,0.7525265867255442,0.7504334323526994,0.8007583658850261,0.8364253194980142,0.7998045089977222,0.84104871588933,0.7991678260833399,0.8024619430768537,0.8563482541136703,0.7030586451318445,0.8232531103992212,0.8931132363380158,0.683906764341927,0.7859407543800789,0.7840984689745484,0.9009906346010969,0.8130768711043226,0.81274681186627,0.9342229653189525,0.8361926530219623,0.9154949835098148,0.8544588147755218,0.8101456714679792,0.791002840947156,0.7412307656148018,0.7539776622067622,0.7845452915411388,0.7544809298749791,0.7036957929283187,0.8637739947234333,0.803946370202278,0.9114373845461752,0.814654861541362,0.8690845145562383,0.7135584784333837,0.8114111436024465,0.8474030225770048,0.8093495925678647,0.7351846127015269,0.6521177447586399,0.816591479470489,0.7111693793738192,0.8077316724348567,0.7876964546454468,0.8187023451175499,0.6874449437863397,0.7226672583485951,0.7665864251379957,0.7068956722398154,0.7464332999036394,0.8079600647274039
5,0.8831583612535918,0.8262412884544396,0.8742423571922829,0.835164750697541,0.7350019213634477,-4.440892098500626e-16,0.784164757388351,0.8297889929509519,0.6850101659462948,0.7435159660587087,0.8313927291820674,0.812870639698576,0.8072108934747348,0.7498921513617277,0.8954803666595147,0.9148459731865206,0.8436470815022816,0.9018838288800762,0.8075836405755816,0.7717634327308744,0.7701125417696872,0.7990436547751062,0.7043312261392148,0.8492898312704567,0.8266870230969671,0.8031178296653558,0.9492910026429006,0.878693994565648,0.802450718037347,0.8286348826793639,0.8381704278716525,0.7813586011895672,0.8664291621630043,0.8290793519711949,0.8115335450895551,0.8319543471725643,0.7713898704740973,0.7907536761317736,0.701563159723898,0.8505837022859548,0.8516831265873228,0.8632193863959912,0.7943046078059112,0.7962079919946539,0.8952379292603431,0.7471045166529742,0.8654338102058493,0.7674370410526402,0.8429967424257963,0.8227168636723982,0.8476827099040543,0.9056844640479033,0.8582339061433696,0.8858964462278077,0.8441970223148807,0.6701673400931552,0.9247870896843078,0.8801822939588331,0.8134949312819058,0.8292820894150391,0.8029668479549463,0.7553797451165907,0.8116596355639385,0.8061662847247383,0.8133266734900217,0.9403400271222295,0.8692262877649757,0.9209073652382114,0.7926238018744832,0.813552299677722,0.8750942830056908,0.8109791557747941,0.8961843196304339,0.8310985674984852,0.8157869321941873,0.8354724986841486,0.7314039588863707,0.8370872240699809,0.8403728864750486,0.7676376465455794,0.8877344134665844,0.6969172317337995,0.8401056856590009,0.7370070947578233,0.786152792006368,0.7915293475828842,0.8297845260503398,0.8866777965137501,0.6887385402643909,0.9192568711198202,0.8143400064251474,0.7569423379682304,0.8121676831949154,0.7375397425165889,0.7870772110509082,0.8844582955586376,0.7236294577193992,0.74779518371968,0.6901544744878289,0.890317142206828
6,0.6964208811368322,0.8245597773690921,0.6021055563274675,0.7141865691771125,0.697182422066809,0.784164757388351,-2.220446049250313e-16,0.796555549416448,0.5915779869365658,0.7762034807081222,0.6380244503176004,0.6323564997856821,0.8047402368267514,0.7656150503051975,0.8250165002609542,0.7611624613924639,0.6972078768465326,0.8578909512989303,0.7518215180642996,0.6898335949315006,0.6089659828996015,0.8500945129941054,0.7773509076563468,0.6608760809029774,0.7725022078947464,0.8243876146196043,0.9010930065180363,0.8097075007481314,0.8523547903806576,0.8169378862963771,0.6671053106102884,0.7661206214168231,0.8208964953860233,0.7084817767378948,0.7778728073381506,0.7549269714367127,0.6473881884260764,0.7510526417299319,0.7768076535064101,0.7583540222095871,0.7119646582746051,0.7794083939422697,0.7045004445354566,0.6070820147406837,0.5756130518403232,0.6371145216680336,0.5775503147020717,0.579759572219136,0.7286372717069903,0.7552762598198001,0.6586846774284612,0.8008838182094226,0.8218702021368154,0.7074457941637978,0.7938304992918965,0.6927092182818007,0.7418490133265094,0.7299464665783916,0.6286587769606357,0.7481417991206893,0.7567149173710933,0.6081441009508111,0.7040307577222464,0.8727666986728886,0.8625439311564607,0.7883855637103261,0.7225514113709404,0.8777611015908583,0.7092231372765208,0.7970227248848021,0.7290560100555169,0.8173588698439346,0.7649245518455177,0.7610891493450239,0.6864729178253821,0.7227703735053685,0.8010205897890702,0.4701842700100164,0.6779294852288029,0.7630265387510489,0.8799753967428693,0.8080252871930407,0.8304173023437146,0.7157607138969779,0.7101718173395155,0.8379068783156725,0.7903537567985963,0.744623773644385,0.7393660767745888,0.8183543516614245,0.7143022938213041,0.7994992854848627,0.7887671954093777,0.7348264441930328,0.7381012912909894,0.8246689722907661,0.8099734709555072,0.74380405845816,0.7811872222565037,0.8157789389367418
7,0.798387804050228,0.7422230563280554,0.778088417530461,0.725364610401843,0.8122569662871342,0.8297889929509519,0.796555549416448,0.0,0.8302860438628124,0.760134361351517,0.7318518782872414,0.6987963091253555,0.8374289789978767,0.6916758889255255,0.8173874214909024,0.7849842516363228,0.769925640277296,0.9522935746813896,0.8881711056330416,0.8758096757511179,0.8289532291121103,0.6875537245054262,0.8332110941645965,0.8910694780320864,0.8500634755364636,0.7671849057125776,0.8907891060776635,0.8112125761172672,0.8093116630410739,0.8017392221872419,0.6292812443383216,0.8035736751115834,0.7025799657321179,0.8317707595472003,0.8688630657267733,0.7271466589795987,0.8172849884998559,0.9065440022178545,0.9405801880315489,0.7873712314465311,0.7380350142489411,0.8346869631633577,0.7668999246238744,0.828594535015214,0.7187082677089419,0.7721849311398934,0.7389863908342326,0.65889126488904,0.844191286295115,0.814702336085458,0.8120816701715625,0.7381647057919836,0.7918249817032557,0.8061871185941378,0.8115759710707647,0.8809688675273274,0.8770684356834564,0.7800608013767247,0.7430053212620358,0.6719546040153235,0.8349230653392987,0.7356448116261678,0.8082296235950857,0.7808283012933599,0.8863245468669387,0.7996675817882182,0.7717298279882663,0.9014914319976695,0.7127138940512383,0.8455762488512166,0.8940466544463983,0.6857022485149838,0.7559125745547751,0.7143997502364634,0.7296002778607282,0.844829578836075,0.8578413303733154,0.7664321203934074,0.8537813760566448,0.8716037761455286,0.8472049251617995,0.7574767821118191,0.7022254994523958,0.7326262114356048,0.7210403249183786,0.8656770985673266,0.8075406241728282,0.8539121099296181,0.8793937897140381,0.8425545334557084,0.8936973315229958,0.7447216490522331,0.7564993574085807,0.7489279636964992,0.7883068735106402,0.8707431457561766,0.8785496327742305,0.8065493520194462,0.7660644902808527,0.7957984624834127
8,0.792393710024585,0.8822797114229984,0.7754770809647291,0.8416368634542016,0.7876684377999696,0.6850101659462948,0.5915779869365658,0.8302860438628124,-4.440892098500626e-16,0.840433041713149,0.7566956902872318,0.7806568071728606,0.8734269512003004,0.7599399628254578,0.8975673662853481,0.816882861600221,0.7828289406555154,0.9039978365774616,0.7535690992312845,0.7742373093826806,0.6089598100207598,0.7905007580916067,0.7642222483987249,0.7022166386056851,0.8832765610094632,0.8216547657464035,0.9178828545143295,0.8051098153964145,0.8336143068620873,0.8595223371556364,0.7818367742993524,0.8358312871760214,0.7960834587491015,0.7550762165517498,0.8507197516453764,0.8241667496099869,0.7441162736077176,0.8160719909906948,0.7751627948226221,0.8661554186868334,0.7626251576276263,0.8353738572316585,0.7072077331344173,0.8328937291812037,0.6814362628171753,0.7410461404142705,0.7037364959312775,0.7708716109039929,0.927297591476299,0.8741140748573983,0.8413634699674111,0.8995183021202988,0.8013386666666108,0.7614004999070064,0.8198953065157397,0.7235972841149785,0.8269082649682022,0.8437267307414806,0.7461381877261866,0.755551827914661,0.8290233629152494,0.6757199378417655,0.787742457570894,0.7909495116007482,0.8948533111222575,0.8756479247012665,0.8015855926700276,0.9090583344838553,0.7378719576863422,0.8056090158583833,0.8651037815497564,0.8838702620805059,0.7174546482890067,0.7744596461977855,0.7619154410608696,0.844874587263132,0.84043146418585,0.7196483470974508,0.6891538573725892,0.8629768796739776,0.8819586399290333,0.7850563954734244,0.8029648389662907,0.822706558997435,0.7234058098845388,0.7844615344694676,0.7935513401989729,0.8709451501556236,0.757394835983867,0.8401755522590142,0.8009970095769519,0.7954335765103226,0.7360395319795123,0.7992137845338211,0.7890069115056626,0.9058444737466351,0.7410136973496266,0.8072621581406232,0.7602776892003735,0.7232259091824267
9,0.7940295545929397,0.8303531591817624,0.9066933604243574,0.808666049892653,0.9174705745000435,0.7435159660587087,0.7762034807081222,0.760134361351517,0.840433041713149,0.0,0.8479008829885255,0.7492565994574083,0.810453497449555,0.7182107292591757,0.8331937892813831,0.9691102391771251,0.7687166929437702,0.8892193562531144,0.8775900101885374,0.9170913226627575,0.7105760274540569,0.7675348828780003,0.6770735516844031,0.7606484154745976,0.9139865863093021,0.8378828378438095,0.9551157726284865,0.832577296096519,0.8418167240693321,0.8587581214763669,0.782482401625493,0.8586465236383238,0.8977854673385476,0.8379898195659322,0.9282541501559702,0.8367652970459272,0.8775439676254114,0.9078541312918021,0.9110172076207842,0.8831192111101971,0.8092470847677403,0.8226973298223185,0.8981354124855873,0.6851552079054355,0.7576602730252461,0.7234832571198069,0.8089884946041177,0.6941538612105466,0.9488365950625721,0.8274648292017511,0.9001245372586311,0.8312875735197447,0.926578387798311,0.8617086475426411,0.7938591151911101,0.8212654107599939,0.8813968055768321,0.8750119939974621,0.8434858590091088,0.7748669659106235,0.7644892351661922,0.8585856221443245,0.8622970909507164,0.7827063934200954,0.8373556926538929,0.909134429728618,0.8482947921704822,0.9153010955726936,0.68582895117674,0.8212561726871972,0.8405525223855695,0.7756579976494392,0.8067623803227655,0.8235613381867493,0.7583417800860819,0.7706180805036181,0.7674061461022615,0.8416818880571773,0.9177989382415692,0.8740776324151494,0.9298359247359008,0.7472338219231729,0.7448169704768239,0.777945681560466,0.8061388182324376,0.868503758212927,0.8780706246521878,0.9328944051612287,0.8154490569299602,0.8947532162396227,0.7735075617111649,0.7898981138283646,0.8047289560683466,0.738037043714642,0.804586669698048,0.8678795069868123,0.8394679040137694,0.7714462086218823,0.8015481841888112,0.962329698838916
